ID_REF,VALUE
7554_at,6.0664
7555_at,9.4865
7556_at,5.7003
7559_at,10.144
7561_at,7.0129
7562_at,4.4204
7564_at,6.8165
7566_at,7.339
7567_at,4.7075
7569_at,6.6374
757_at,9.0685
7570_at,8.7178
7571_at,7.4453
7572_at,7.567
7574_at,7.5323
7579_at,4.0701
758_at,4.6882
7580_at,7.5781
7581_at,7.2197
7582_at,7.0213
7584_at,6.1363
7586_at,8.8363
7587_at,5.5529
7589_at,8.0082
759_at,4.2749
7592_at,4.6938
7593_at,6.9363
7594_at,4.8487
7596_at,7.2109
7597_at,7.7802
760_at,6.3775
761_at,3.6029
762_at,4.1249
7620_at,3.8296
7621_at,5.3108
7625_at,6.4496
7626_at,5.7833
7627_at,6.6643
7629_at,6.7727
763_at,4.3938
7633_at,6.2745
7634_at,3.357
7637_at,8.0581
7638_at,4.6451
7639_at,6.1113
7643_at,3.2372
7644_at,7.0139
765_at,4.7526
766_at,4.168
767_at,3.9578
7673_at,6.7291
767579_at,8.8018
7678_at,4.8297
768_at,5.1522
768096_at,5.8288
768206_at,4.1017
768211_at,4.9287
768239_at,6.1407
7686_at,4.0767
7690_at,9.59
7691_at,5.2556
7692_at,8.3946
7693_at,6.9045
7694_at,6.3131
7695_at,6.4583
7696_at,7.0129
7697_at,7.7028
7699_at,8.5688
770_at,5.0326
7701_at,6.5369
7702_at,8.3377
7703_at,6.6143
7704_at,3.7476
7705_at,10.281
7706_at,8.4507
7707_at,7.3784
7709_at,5.4045
771_at,5.3827
7710_at,3.5306
7711_at,5.4531
7716_at,9.6326
7718_at,9.1503
7726_at,7.8071
7727_at,5.9896
7728_at,6.4862
773_at,4.1116
7732_at,5.1352
7733_at,6.1377
7737_at,9.6318
7738_at,7.0202
7739_at,9.6387
774_at,4.1593
7741_at,7.5848
7743_at,8.2221
7745_at,4.7836
7746_at,7.3563
7748_at,8.2472
775_at,3.7169
7750_at,6.2048
7752_at,7.5672
7753_at,6.2848
7754_at,8.3927
7755_at,4.1934
7756_at,11.027
7757_at,3.5486
776_at,3.7961
7760_at,6.2278
7761_at,3.7008
7762_at,4.3521
7763_at,11.453
7764_at,9.972
7766_at,5.6873
7767_at,7.4717
7768_at,4.7215
7769_at,8.3175
777_at,3.5537
7770_at,6.9157
7771_at,5.3894
7772_at,4.5667
7773_at,4.3757
7775_at,8.6904
7776_at,6.6079
7779_at,5.825
778_at,3.9582
7780_at,4.5617
7781_at,6.3237
7782_at,3.8546
7783_at,4.1851
7786_at,6.4199
7789_at,5.4951
779_at,3.6887
7791_at,7.5989
7798_at,8.3
7799_at,5.9876
780_at,11.722
7802_at,4.0632
7803_at,9.4527
7804_at,7.4758
7805_at,7.9008
780776_at,3.8717
7809_at,3.9601
781_at,4.4891
7812_at,11.287
7813_at,7.2653
7818_at,11.155
782_at,4.377
7827_at,4.2255
783_at,4.2809
7832_at,6.4113
7837_at,9.6403
784_at,6.2963
7840_at,7.6322
7841_at,8.5534
7844_at,7.6979
7846_at,9.4767
7849_at,4.213
785_at,4.244
7850_at,4.3601
7852_at,4.2823
7855_at,6.8635
7857_at,4.2483
786_at,4.4212
7862_at,7.0699
7866_at,8.3423
7867_at,7.8114
7869_at,7.183
7871_at,8.8312
7873_at,11.103
7874_at,8.5826
7879_at,9.8191
788_at,6.2162
7881_at,4.6296
7884_at,10.43
78986_at,4.1247
78987_at,7.2711
78988_at,9.7814
78989_at,5.5078
78990_at,5.4308
78991_at,8.5596
78992_at,6.7074
78994_at,7.6141
78995_at,5.9669
78996_at,7.9354
78997_at,3.7929
78998_at,5.5683
78999_at,7.0655
790_at,8.5815
79000_at,6.6467
79001_at,9.5144
79002_at,10.128
79003_at,10.615
79004_at,9.83
79006_at,7.0405
79007_at,4.899
79009_at,9.7262
79012_at,4.0767
79015_at,4.7186
79016_at,5.5311
79017_at,11.117
79018_at,7.608
79019_at,8.7821
79020_at,6.5872
79022_at,10.42
79023_at,10.999
79025_at,5.2382
79026_at,8.2845
79027_at,7.5752
79029_at,8.4752
7903_at,3.7211
79033_at,8.0006
79034_at,8.0511
79035_at,7.5269
79036_at,8.2426
79037_at,3.8106
79038_at,9.63
79039_at,5.4378
79042_at,9.6087
79047_at,7.3245
79048_at,9.3335
7905_at,9.2061
79050_at,7.6284
79053_at,11.552
79054_at,3.972
79056_at,9.5325
79057_at,4.2501
79058_at,6.263
79064_at,9.7763
79065_at,7.9048
79066_at,8.1765
79068_at,9.5057
79070_at,6.6871
79071_at,7.977
79072_at,9.6689
79073_at,8.6324
79074_at,8.3541
79075_at,7.7748
79077_at,9.674
79078_at,8.141
79080_at,8.2353
79081_at,9.2354
79083_at,10.142
79084_at,8.0669
79086_at,9.598
79087_at,6.6792
79088_at,7.9023
79089_at,7.7783
79090_at,8.361
79091_at,7.8961
79092_at,4.3948
79094_at,6.1812
79095_at,9.3973
790952_at,3.5517
790955_at,8.6589
79096_at,8.3751
79097_at,3.4605
79098_at,7.4354
79100_at,3.7317
79101_at,12.045
79102_at,7.2553
79109_at,7.6396
791114_at,3.4385
791115_at,3.7534
7913_at,12.538
79132_at,5.7913
79133_at,7.7321
79134_at,7.7792
79135_at,9.2607
79136_at,4.0966
79137_at,7.8419
79139_at,10.893
79140_at,6.03
79142_at,8.0207
79143_at,8.3611
79144_at,9.7446
79145_at,9.2239
79147_at,5.7501
79148_at,4.4269
79149_at,5.0637
7915_at,8.3504
79152_at,6.2545
79153_at,5.8618
79154_at,6.0945
79155_at,8.0612
79156_at,7.3259
79157_at,8.6134
79158_at,8.3547
79159_at,6.8142
7916_at,7.4135
79160_at,4.1686
79161_at,10.2
79165_at,6.0294
79166_at,3.6457
79169_at,6.5907
7917_at,11.149
79170_at,4.8376
79171_at,9.8297
79172_at,5.0154
79173_at,4.5126
79174_at,10.046
79175_at,7.3747
79176_at,6.2085
79177_at,6.219
79178_at,6.8742
7918_at,7.9882
79180_at,7.618
79183_at,7.436
79184_at,7.4624
79187_at,5.5489
79188_at,8.7477
79191_at,8.4261
79192_at,6.5466
7920_at,7.9262
7922_at,8.1926
79228_at,7.2485
7923_at,9.2917
79230_at,6.0485
79258_at,5.1433
79269_at,7.9292
793_at,3.8325
7932_at,3.7588
79339_at,3.9514
79345_at,4.27
7936_at,11.486
79363_at,4.3793
79364_at,6.7521
79365_at,4.0986
79366_at,4.2352
79368_at,3.5667
79369_at,5.7236
79370_at,5.4481
794_at,8.4916
7940_at,5.0984
79400_at,4.1293
7941_at,3.3834
79411_at,6.5043
79412_at,5.2449
79413_at,5.5474
79414_at,5.3225
79415_at,7.3941
7942_at,4.939
79441_at,8.9747
79442_at,3.7147
79443_at,7.3172
79444_at,4.4441
79446_at,6.7165
79447_at,6.3805
79465_at,3.8621
795_at,3.8015
7955_at,3.417
79567_at,8.4498
79568_at,9.8235
7957_at,6.0381
79570_at,4.4557
79571_at,5.875
79572_at,9.7182
79573_at,9.3308
79574_at,3.6926
79575_at,5.5595
79576_at,9.4276
79577_at,7.5753
79581_at,7.2592
79582_at,5.8069
79583_at,7.486
79585_at,5.5655
79586_at,6.8219
79587_at,8.7991
79589_at,3.8868
79590_at,10.861
79591_at,6.0857
79594_at,7.6007
79595_at,9.284
79596_at,8.2678
796_at,4.0595
79600_at,7.4809
79602_at,10.477
79603_at,6.3448
79605_at,4.8367
79607_at,6.99
79608_at,3.6652
79609_at,9.375
79611_at,4.1884
79612_at,7.4593
79613_at,6.9262
79616_at,6.0756
79618_at,9.0098
79621_at,5.4232
79622_at,8.1027
79623_at,7.6022
79624_at,9.104
79625_at,4.5507
79626_at,4.0551
79627_at,7.5488
79628_at,4.9602
79629_at,8.2262
79630_at,5.7772
79631_at,7.9524
79632_at,4.5671
79633_at,4.2587
79634_at,6.2995
79635_at,4.8574
79637_at,7.0177
79639_at,7.0114
79640_at,5.4757
79641_at,7.1696
79642_at,6.8705
79643_at,5.2605
79644_at,5.6398
79645_at,4.4751
79646_at,6.7953
79647_at,9.5217
79648_at,5.1414
79649_at,6.4844
7965_at,10.563
79650_at,6.8696
79651_at,7.9722
79652_at,3.9868
79654_at,7.5621
79656_at,3.5831
79657_at,8.8297
79658_at,6.9374
79659_at,5.8123
79660_at,7.8644
79661_at,6.5046
79663_at,7.5059
79664_at,7.2837
79665_at,10.38
79666_at,8.6849
79667_at,4.1636
79668_at,4.3998
79669_at,7.0801
79670_at,8.3985
79671_at,7.3272
79672_at,8.718
79673_at,7.9272
79674_at,5.8879
79675_at,10.227
79676_at,7.3231
79677_at,7.7744
79679_at,8.9336
79680_at,7.3984
79682_at,8.1833
79683_at,5.8895
79684_at,8.5812
79685_at,7.5321
79686_at,8.5332
79689_at,7.5761
79690_at,5.5172
79691_at,7.8783
79693_at,9.1293
79694_at,5.3839
79695_at,8.334
79696_at,6.685
79697_at,7.1642
79698_at,4.7628
79699_at,9.0385
797_at,3.4811
79701_at,7.3718
79703_at,8.309
79705_at,5.7071
79707_at,7.9368
79709_at,6.435
79710_at,8.2461
79711_at,6.4925
79712_at,6.6476
79713_at,6.3718
79714_at,9.2149
79717_at,11.138
79718_at,9.363
79719_at,8.2579
79720_at,8.0448
79722_at,4.5573
79723_at,5.9709
79724_at,6.2456
79725_at,5.2693
79726_at,7.8266
79727_at,3.6909
79728_at,8.3152
79729_at,5.367
79730_at,5.9406
79731_at,10.406
79733_at,6.7403
79734_at,4.7348
79735_at,6.136
79736_at,8.9945
79738_at,7.6018
79739_at,5.1128
79740_at,3.7841
79741_at,4.235
79742_at,4.3741
79744_at,8.1781
79745_at,9.8144
79746_at,8.7201
79747_at,3.7147
79748_at,4.3258
7975_at,6.9087
79750_at,3.3433
79751_at,5.6973
79752_at,10.856
79753_at,6.1595
79754_at,7.5559
79755_at,6.0128
79758_at,4.849
79759_at,5.3032
7976_at,5.8942
79760_at,6.8642
79762_at,7.3985
79763_at,7.3158
79767_at,7.8345
79768_at,7.014
79770_at,9.448
79772_at,8.552
79774_at,8.8562
79776_at,4.8928
79777_at,6.2036
79778_at,10.053
7978_at,7.1166
79780_at,10.044
79781_at,5.6368
79782_at,3.7388
79783_at,6.5442
79784_at,5.2338
79785_at,3.3834
79786_at,6.3628
79788_at,6.8973
79789_at,7.549
7979_at,9.8325
79791_at,7.5717
79792_at,6.9321
79794_at,7.0207
79796_at,8.6747
79797_at,6.8792
79798_at,4.8297
79799_at,3.6139
7980_at,8.6155
79800_at,5.5138
79801_at,9.054
79802_at,4.1653
79803_at,6.3884
79804_at,3.5182
79805_at,3.9368
79807_at,5.8687
79810_at,8.5638
79811_at,9.8571
79812_at,5.0343
79813_at,6.8673
79814_at,6.0519
79815_at,5.2082
79816_at,3.9233
79817_at,7.1481
79818_at,7.4914
79819_at,3.8574
7982_at,5.8584
79820_at,3.8003
79822_at,3.9053
79823_at,5.9018
79825_at,4.0186
79827_at,4.9854
79828_at,7.8009
79829_at,8.3913
79830_at,8.3434
79831_at,4.0416
79832_at,8.291
79833_at,9.0353
79834_at,6.9044
79836_at,5.4556
79837_at,9.983
79838_at,4.9306
79839_at,3.2216
7984_at,8.3889
79840_at,6.2038
79841_at,4.765
79842_at,5.734
79843_at,4.1883
79844_at,7.3696
79845_at,4.9253
79846_at,5.1847
79847_at,5.9001
79848_at,6.9068
79849_at,4.2919
79850_at,9.0952
79852_at,3.8746
79853_at,3.6403
79856_at,4.2397
79857_at,3.6141
79858_at,4.6686
79860_at,5.4924
79861_at,3.8513
79862_at,6.6412
79863_at,5.9928
79864_at,5.7853
79865_at,5.2287
79866_at,9.637
79867_at,5.4993
79868_at,8.4575
79869_at,8.7939
79870_at,3.8942
79871_at,7.532
79872_at,7.2509
79873_at,4.3755
79874_at,6.1608
79875_at,8.3626
79876_at,8.0705
79877_at,8.0626
79879_at,5.1773
7988_at,7.0024
79882_at,8.8005
79883_at,4.5153
79884_at,6.9207
79885_at,5.8582
79886_at,8.7458
79887_at,11.756
79888_at,10.826
79890_at,5.6742
79891_at,6.3921
79892_at,8.7952
79893_at,10.011
79894_at,6.719
79895_at,3.545
79896_at,5.4763
79899_at,5.8971
799_at,3.9034
79901_at,6.5077
79902_at,10.182
79903_at,7.775
79905_at,4.48
79906_at,5.4141
79908_at,3.9706
7991_at,7.2102
79912_at,8.4388
79913_at,6.7016
79915_at,7.2843
79917_at,4.4805
79918_at,8.1698
79919_at,4.2517
79921_at,11.061
79922_at,5.6452
79924_at,4.8839
79925_at,4.7254
79927_at,4.1018
79929_at,6.9238
7993_at,6.6404
79930_at,4.472
79931_at,3.5618
79932_at,8.9847
79933_at,4.675
79934_at,6.4364
79935_at,4.4742
79939_at,8.6355
7994_at,8.494
79940_at,5.0749
79943_at,4.7522
79944_at,8.2164
79946_at,4.7144
79947_at,7.4615
79948_at,3.6111
79949_at,3.5212
79953_at,3.7583
79954_at,8.1381
79955_at,4.0403
79956_at,10.257
79957_at,7.1705
79958_at,4.1907
79959_at,8.2698
79960_at,6.6879
79961_at,9.2604
79962_at,5.9654
79963_at,5.3919
79966_at,6.7676
79968_at,5.35
79969_at,5.5211
79970_at,6.3032
79971_at,8.5942
79973_at,3.7969
79974_at,4.2398
79977_at,8.6305
79979_at,8.0842
79980_at,9.0626
79981_at,4.5162
79982_at,8.6878
79983_at,3.8815
79987_at,4.2602
79989_at,5.5981
79990_at,5.0005
79991_at,6.5513
79992_at,5.4494
79993_at,8.4484
79998_at,5.5553
800_at,8.3311
8000_at,8.1092
80000_at,6.848
80003_at,6.5585
80004_at,8.4303
80005_at,5.8937
80006_at,7.068
80007_at,7.9932
80008_at,5.6823
8001_at,3.345
80010_at,8.4816
80011_at,9.3671
80012_at,8.3204
80013_at,7.1432
80014_at,7.6292
80017_at,8.3478
80018_at,8.2112
80019_at,5.1042
80020_at,5.5287
80021_at,5.6551
80022_at,4.7861
80023_at,6.9452
80024_at,5.8551
80025_at,10.249
80028_at,6.8625
80031_at,4.1295
80032_at,6.0095
80034_at,3.8377
80035_at,5.44
80036_at,3.9885
80054_at,5.2254
80055_at,5.2439
80059_at,3.3768
80063_at,8.4289
80067_at,6.7996
80069_at,4.4582
80070_at,3.6142
80071_at,6.2748
80072_at,3.5957
80086_at,3.8746
80094_at,5.0853
80095_at,6.8119
80097_at,12.435
80099_at,4.7036
801_at,10.007
80108_at,4.0961
80110_at,6.8753
80111_at,3.8231
80114_at,4.523
80115_at,4.6808
80117_at,10.091
80119_at,6.4528
80122_at,4.0653
80124_at,6.1316
80125_at,4.0969
80127_at,7.6978
80128_at,4.5825
80129_at,3.8713
8013_at,4.1385
80131_at,7.2642
80133_at,3.5191
80135_at,11.026
80142_at,7.6716
80143_at,7.1538
80144_at,5.6215
80145_at,10.593
80146_at,10.963
80148_at,6.429
80149_at,7.4203
80150_at,5.8582
80152_at,6.2106
80153_at,8.0925
80155_at,8.0495
80157_at,3.2698
80161_at,4.6354
80162_at,7.9958
80164_at,5.3326
80167_at,7.8036
80168_at,4.1577
80169_at,6.2143
80173_at,7.4483
80174_at,5.1673
80176_at,5.7972
80177_at,3.6165
80178_at,5.8859
80179_at,7.4775
80183_at,4.7203
80184_at,8.0054
80185_at,7.8007
8019_at,9.6833
80194_at,10.156
80195_at,7.6754
80196_at,9.3836
80198_at,9.0259
80199_at,6.0601
80201_at,4.1864
80204_at,9.4316
80205_at,8.9951
80206_at,4.8622
80207_at,5.657
80208_at,7.7879
80209_at,8.0598
8021_at,8.0309
80210_at,6.5221
80212_at,8.1413
80213_at,10.017
80215_at,7.8548
80216_at,8.3615
80217_at,3.6523
80218_at,7.8248
80219_at,9.3995
8022_at,4.4181
80221_at,9.3702
80222_at,7.9742
80223_at,8.6139
80224_at,8.5957
80227_at,10.769
80228_at,6.3488
80230_at,8.7509
80231_at,3.4287
80232_at,9.9005
80233_at,5.0385
80235_at,7.8523
80237_at,6.6799
80243_at,3.7423
80254_at,8.0604
80255_at,10.847
80256_at,6.4477
80258_at,4.19
80262_at,7.7975
80263_at,6.8498
80264_at,8.0971
80267_at,8.1278
8027_at,8.7424
80270_at,6.3229
80271_at,6.111
80273_at,9.2148
80274_at,3.7852
80279_at,10.412
8028_at,6.587
8029_at,3.5921
80298_at,8.2405
8030_at,8.0372
80301_at,6.9645
80303_at,6.465
80304_at,6.4205
80305_at,6.9096
80306_at,7.8768
80307_at,5.0725
80308_at,7.614
80309_at,4.0398
8031_at,11.668
80310_at,5.2192
80311_at,7.7484
80312_at,6.4499
80313_at,4.7593
80314_at,4.9355
80315_at,7.5223
80316_at,3.7766
80317_at,4.8276
80318_at,7.4207
80319_at,3.8539
80320_at,5.2308
80321_at,8.6992
80323_at,5.3077
80324_at,7.6033
80325_at,5.1417
80326_at,5.2919
80328_at,8.2551
80329_at,4.2946
80331_at,7.6301
80332_at,4.8738
80333_at,4.2572
80335_at,8.9837
80336_at,9.7418
80339_at,8.3423
8034_at,6.8634
80341_at,3.8265
80342_at,3.7162
80343_at,3.8279
80344_at,7.3248
80345_at,6.4162
80346_at,8.8845
80347_at,10.284
80349_at,10.393
80350_at,3.6897
80351_at,7.6564
80352_at,5.183
8036_at,8.7521
8038_at,4.1746
80380_at,4.8384
80381_at,7.8994
8045_at,7.5027
8048_at,3.916
805_at,13.931
8050_at,10.825
8061_at,10.737
8065_at,8.707
80700_at,8.6218
80704_at,5.8301
80705_at,3.7286
80709_at,6.4666
80712_at,4.1888
80714_at,6.0458
80723_at,7.617
80724_at,5.4462
80725_at,5.0864
80726_at,4.5859
80727_at,9.2718
80728_at,5.7523
8073_at,11.06
80731_at,3.8095
80736_at,3.8033
80737_at,4.0089
80739_at,3.5147
8074_at,4.1003
80740_at,5.193
80741_at,4.5686
80742_at,7.402
80745_at,8.4575
80746_at,7.9106
80755_at,4.6894
80757_at,4.7912
80758_at,5.1313
80759_at,6.1701
8076_at,4.4671
80760_at,3.8534
80761_at,5.6902
80762_at,9.9959
80763_at,3.6563
80764_at,7.496
80765_at,6.7642
80772_at,6.3182
80774_at,4.6311
80775_at,7.6733
80776_at,5.0405
80777_at,7.8345
80778_at,4.4249
8078_at,7.347
80781_at,7.0505
80789_at,7.1795
8079_at,10.892
80790_at,8.105
808_at,8.2943
80816_at,3.6956
80817_at,7.459
80818_at,7.1138
8082_at,8.3181
80820_at,4.4279
80821_at,6.0837
80823_at,6.0045
80824_at,7.3473
80829_at,9.8092
80830_at,6.6727
80831_at,4.0744
80832_at,3.9005
80833_at,4.949
80834_at,3.9624
80835_at,3.9417
8085_at,6.8737
80851_at,6.0471
80852_at,4.7199
80853_at,5.0978
80854_at,9.4027
80856_at,8.3617
8086_at,8.3305
80863_at,4.5203
80868_at,5.1985
8087_at,7.9579
8089_at,7.0896
80895_at,7.6919
80896_at,5.9241
8091_at,4.97
8092_at,4.7144
80975_at,4.023
8099_at,11.809
81_at,7.9919
810_at,3.9276
8100_at,6.5967
81027_at,4.0711
81029_at,5.2104
81030_at,3.881
81031_at,10.227
81033_at,3.8338
81034_at,9.822
81035_at,3.5247
81037_at,11.473
811_at,8.3115
8111_at,4.6122
8115_at,4.1246
8120_at,4.8594
8123_at,3.3919
8125_at,10.79
8128_at,3.7306
81285_at,4.0431
813_at,10.317
8131_at,6.0799
8139_at,4.4267
814_at,4.1247
8140_at,11.821
81472_at,3.7781
8148_at,5.0801
81490_at,6.5304
81491_at,4.0078
81492_at,4.6271
81493_at,5.5945
81494_at,3.8622
815_at,4.3315
81501_at,3.6505
81502_at,8.4302
8153_at,4.0913
81532_at,7.6373
81533_at,10.972
81537_at,10.501
81539_at,9.7647
81542_at,10.644
81543_at,3.6403
81544_at,7.8379
81545_at,8.5894
81550_at,7.1542
81551_at,4.0088
81553_at,3.8125
81555_at,10.731
81556_at,9.0607
81558_at,8.9415
81559_at,8.1101
81562_at,9.5595
81563_at,4.6088
81565_at,10.431
81566_at,7.0907
81569_at,4.7406
81570_at,5.9574
81571_at,5.014
81572_at,9.2243
81573_at,7.0152
81575_at,7.5376
81576_at,6.6606
81577_at,6.7093
81578_at,4.6619
81579_at,8.6134
816_at,4.2287
81602_at,6.8718
81603_at,8.7572
81605_at,6.5587
81606_at,6.8058
81607_at,6.3605
81608_at,8.3875
81609_at,7.9988
8161_at,8.1282
81610_at,10.32
81611_at,9.7576
81614_at,8.9949
81615_at,3.6086
81616_at,4.0441
81617_at,6.2674
81618_at,9.5224
81619_at,7.7709
81620_at,6.2202
81621_at,4.7978
81622_at,7.2232
81623_at,3.7044
81624_at,7.7933
81626_at,3.5582
81627_at,7.3751
81628_at,4.9421
81629_at,5.6524
81631_at,9.994
8165_at,8.9265
81669_at,8.3423
81671_at,13.216
81688_at,10.129
81689_at,9.7212
81691_at,6.6031
81693_at,4.0772
81696_at,3.5982
81697_at,3.5637
81698_at,5.7598
817_at,6.6308
8170_at,3.8387
81704_at,3.7333
81706_at,8.916
8174_at,4.8588
8175_at,8.3493
8178_at,4.7916
81786_at,4.7205
81788_at,8.922
81789_at,4.0394
81790_at,6.682
81792_at,4.0322
81793_at,3.9403
81794_at,4.4376
81796_at,3.8127
81797_at,4.1801
818_at,7.4909
81831_at,9.474
81832_at,3.6334
81833_at,3.6658
81839_at,7.8918
81844_at,7.7865
81846_at,8.118
81847_at,7.9816
81848_at,7.0866
81849_at,6.5584
81850_at,3.5524
81851_at,3.7451
81853_at,11.825
81854_at,3.4068
81855_at,7.125
81856_at,7.3507
81857_at,8.2496
81858_at,6.6431
8187_at,7.0423
81870_at,3.3996
81871_at,4.2045
81872_at,3.5987
81873_at,9.1692
81875_at,8.6993
81876_at,10.002
81887_at,8.8057
81888_at,7.7427
81889_at,8.0167
8189_at,5.3528
81890_at,5.6551
81892_at,12.714
81894_at,7.5543
819_at,10.863
8192_at,9.2544
81928_at,8.5961
81929_at,9.0844
8193_at,5.6717
81930_at,8.0376
81931_at,7.3933
81932_at,6.6055
8195_at,9.7519
820_at,4.2227
8200_at,5.1859
8202_at,8.4857
8204_at,9.9783
8208_at,5.9801
8209_at,6.8639
821_at,11.096
8216_at,7.3839
8218_at,4.9682
822_at,8.6206
8220_at,6.2973
8224_at,4.1679
8225_at,5.9688
8226_at,9.2871
8227_at,6.5864
8228_at,7.1815
823_at,10.287
8233_at,7.5976
8237_at,10.433
8239_at,8.6408
824_at,13.457
8241_at,8.4319
8242_at,5.8956
8243_at,6.1865
825_at,3.9514
826_at,12.137
8260_at,8.6911
8266_at,8.2794
8269_at,7.3432
827_at,3.7246
8270_at,8.1712
8273_at,8.0915
8277_at,3.764
828_at,4.9844
8284_at,4.3304
8287_at,3.4462
8288_at,4.1886
8289_at,8.3819
8290_at,3.9003
8291_at,7.4616
8292_at,4.2051
8295_at,7.9691
830_at,9.2934
8301_at,9.8737
8302_at,3.2963
8303_at,5.4216
8309_at,4.3382
831_at,11.618
8310_at,5.8642
8312_at,7.1515
8313_at,4.3167
8314_at,7.2985
8315_at,7.8073
8317_at,8.3487
8318_at,7.1387
832_at,10.19
8320_at,4.6161
8321_at,5.1336
8322_at,5.3401
8323_at,10.671
8324_at,8.411
8325_at,3.8594
83259_at,3.3945
8326_at,4.6125
8328_at,3.8287
833_at,9.2555
8330_at,5.5005
8332_at,4.1101
8335_at,4.8249
8336_at,4.2757
8339_at,4.8297
83394_at,4.5238
834_at,8.1379
8340_at,3.6592
83401_at,4.4214
83416_at,4.3456
83417_at,3.6806
8342_at,3.9721
8343_at,6.9888
83439_at,8.3679
8344_at,5.3375
83440_at,8.2276
83442_at,9.4179
83443_at,11.114
83445_at,3.588
83446_at,3.7538
83447_at,3.314
83448_at,6.7759
83449_at,4.4144
8345_at,5.6063
83450_at,4.0755
83451_at,5.7949
83452_at,6.5312
8346_at,4.3526
83460_at,10.999
83461_at,8.6433
83463_at,6.9327
83464_at,5.9913
83468_at,5.1433
83473_at,3.9712
83475_at,4.4304
83478_at,4.4516
83479_at,8.5681
8348_at,3.3183
83480_at,7.955
83482_at,3.8337
83483_at,3.8748
8349_at,7.6135
835_at,5.9661
8350_at,3.6848
8351_at,4.4129
8352_at,4.0113
83538_at,4.1235
83539_at,3.8128
8354_at,3.9386
83540_at,9.7323
83541_at,7.5195
83543_at,6.4411
83544_at,5.7131
83546_at,4.4627
83547_at,7.9023
83548_at,7.1608
83549_at,6.3889
8355_at,5.7437
83550_at,4.8615
83551_at,3.9698
8358_at,3.977
8359_at,3.8685
83590_at,4.4917
83591_at,3.7516
83592_at,4.5656
83593_at,6.2678
83594_at,4.7951
83595_at,7.5044
83596_at,7.1589
83597_at,4.055
836_at,9.1837
8360_at,3.7269
83604_at,3.6646
83605_at,8.9271
83606_at,8.3908
83607_at,9.7812
83608_at,7.9542
8361_at,3.7193
83636_at,7.7821
83637_at,8.0793
83638_at,9.0727
83639_at,4.2095
8364_at,11.781
83641_at,9.0042
83642_at,8.2595
83643_at,5.1938
83648_at,5.2677
8365_at,4.1068
83655_at,3.8997
83656_at,3.7833
83657_at,4.5913
83658_at,12.503
83659_at,4.1623
8366_at,3.7907
83660_at,6.2188
83661_at,3.9879
83666_at,7.7204
83667_at,6.9523
8367_at,4.6564
8368_at,3.8152
8369_at,3.6335
83690_at,4.7235
83692_at,6.496
83693_at,7.5598
83694_at,5.0685
83695_at,9.4593
83696_at,6.2995
83697_at,3.9041
83698_at,3.7287
83699_at,6.1885
837_at,9.6934
83700_at,3.5246
83706_at,4.7154
83707_at,8.3474
83714_at,3.9161
83715_at,4.2105
83716_at,8.659
83719_at,8.3107
8372_at,4.3763
83723_at,3.8107
83729_at,4.9682
83732_at,8.4528
83733_at,5.488
83734_at,7.0955
83737_at,9.448
83741_at,3.4488
83742_at,8.7204
83743_at,6.2498
83746_at,6.8117
83752_at,9.5937
83755_at,3.8265
83758_at,4.1976
83759_at,9.0358
83786_at,7.1409
83787_at,8.612
8379_at,8.2005
83795_at,4.2821
838_at,5.5766
8382_at,4.0506
8383_at,4.2517
83844_at,3.8649
83849_at,5.3919
83850_at,3.9355
83851_at,3.7762
83852_at,4.6571
83853_at,4.5563
83854_at,4.205
83855_at,5.7537
83856_at,4.2937
83857_at,3.912
83858_at,6.5242
83860_at,6.149
83861_at,8.3402
83862_at,6.713
83863_at,3.6195
83866_at,4.1369
83867_at,4.1705
83869_at,4.0079
83871_at,10.467
83872_at,3.7394
83873_at,3.9246
83874_at,7.0583
83875_at,5.5725
83876_at,3.5605
83877_at,9.9273
83878_at,4.1731
83879_at,9.3134
83881_at,3.8566
83882_at,4.5041
83884_at,4.5137
83886_at,4.2096
83887_at,3.6525
83888_at,3.7583
83889_at,3.9093
83890_at,4.1103
83891_at,7.4211
83892_at,8.4839
83893_at,4.054
83894_at,3.3438
83895_at,4.0767
83896_at,5.417
83897_at,3.4854
839_at,8.2562
8390_at,4.5126
83900_at,3.8466
83902_at,3.9093
83903_at,6.1726
8392_at,3.8797
83930_at,10.714
83931_at,6.0048
83932_at,6.554
83933_at,4.6766
83935_at,8.4151
83937_at,5.4269
83938_at,5.3578
83939_at,11.456
8394_at,7.6931
83941_at,9.8935
83942_at,3.3133
83943_at,8.3471
8395_at,3.6139
83953_at,3.5552
83954_at,3.7188
83955_at,12.696
83956_at,3.5587
83957_at,4.7507
83959_at,5.7318
8396_at,6.3101
8398_at,6.0361
83982_at,8.5017
83983_at,3.7487
83985_at,7.8806
83986_at,7.9951
83987_at,6.3919
83988_at,4.0474
83989_at,7.3719
8399_at,5.7184
83990_at,7.053
83992_at,3.4215
83998_at,3.8119
83999_at,4.5517
840_at,8.4504
84000_at,5.8241
84002_at,8.8846
8402_at,8.5054
8403_at,3.6943
84033_at,5.7148
84034_at,6.0128
8404_at,6.2383
8405_at,8.523
84056_at,5.8844
84057_at,7.4406
84058_at,9.2539
84059_at,3.9946
8406_at,5.084
84060_at,7.2819
84061_at,11.329
84062_at,7.4786
84063_at,4.4781
84064_at,8.1821
